trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,gdp_social_interaction,life_expectancy_sq,freedom_trust_ratio,generosity_gdp_residual,happiness_score,country
-0.855872598625806,-0.13897186821347338,0.4745341659837909,0.7067350869996057,0.938681758681629,-0.7949401811958108,0.11505586908548486,0.3651026892429572,-0.08822830903452243,-0.8101374278607921,5.89,Jamaica
-0.09318434984071318,-1.3612452677145368,-0.7272506143584303,-0.23956177520922375,-0.5394182876099585,0.27096708035215106,-1.2145135227644088,-0.8709097252912756,-0.08888011853838133,0.17047671186943117,4.286,Ethiopia
-0.5063071512659718,-0.3883650264955085,-1.7843388994086118,-2.4691927382218077,-0.23383355893843902,-1.0875421745619178,-0.4990330806295033,-1.5098261507520931,-0.08903959908297285,-1.123204687279094,3.795,Angola
2.194880396514565,1.7820962223154713,1.2020359895354369,0.940068559873016,0.9420033318193632,0.11421601247745096,1.8525859131532267,1.3768212062796263,-0.08896242865699355,0.24858970528936988,7.09,Luxembourg
-0.36859955079088563,-0.23033371827718904,0.3057215881430778,0.31784596554392247,0.1547904981764277,-0.9412411778788643,-0.25021243716342706,0.158745267254502,-0.08877020721766535,-0.9641703758630901,6.253,El Salvador
-0.019034103431051465,-0.1982336087953429,-0.22483222792773574,1.1474760913160473,0.3241907282008566,-0.6904394692793437,-0.16374583761378705,-0.4201473525247529,-0.0887978304400165,-0.7094550643937435,5.631,Philippines
-0.44274979720054736,0.06350574544124848,-0.27708374011652803,-0.90715476704148,-0.519488848783555,-1.118892388136858,-0.3068594297064535,-0.4714425182815246,-0.08887284004989582,-1.1208449634255255,4.166,Egypt
-0.6546076440852954,0.1523983563140529,0.4745341659837909,0.5771053798477113,0.2311866803443072,0.6367195720597851,0.07320852766688216,0.3651026892429572,-0.08857599807648406,0.6519742543505008,4.366,Sri Lanka
-0.1355559192176628,0.7055079350781709,0.06456076265634418,0.1882162583920279,1.0383289528136461,-0.3873874047215901,0.9308866373193604,-0.11748980027501837,-0.08884160066958195,-0.3367875472648526,5.809,Kazakhstan
-0.12496302687342539,1.512949150506146,0.38208918288054344,0.72617954307239,0.41055162978193815,-0.42918768948817687,1.2471839120030133,0.25077206407101743,-0.08880397248213615,-0.3182666871883333,6.021,Kuwait
-0.5698645053313962,0.4190761889324668,-0.5704960777920539,-0.557154557731365,-0.04118231694987241,-1.4637447374611987,0.1485738799365077,-0.740444157659333,-0.08879093959178123,-1.4410934906738921,4.799,Gabon
-0.6228289670525832,0.5054995606143605,0.6755015205560689,0.5835868652053059,0.7858893943458692,-1.2233931000533247,0.6213433632915922,0.6247175528851059,-0.08860288637736669,-1.1928157961842643,6.086,Argentina
-0.8876512756585182,-1.3266759190417796,-1.4145589669956207,-2.4691927382218077,-2.2533500266806525,-0.2619865504218298,-1.4652052477347965,-1.3340401986878532,-0.08903959908297285,-0.36308288974013403,3.203,Afghanistan
0.5529820831577681,0.8635392432964903,0.64736609091595,0.7391425137875794,1.1047604155683244,-0.8367404659623975,1.113848229707071,0.5874585739149681,-0.08889706122245129,-0.776982948907134,5.893,Estonia
0.19282374345369654,-0.4772576373683133,0.49061155434957315,0.3502533923318961,0.4304810686083416,0.1769164396273311,-0.35070460331191755,0.3853138276928553,-0.08888080448403433,0.14217586817021963,6.105,Nicaragua
-0.7181649981507197,-0.4723191589864908,-1.8808032296033053,0.29192002411354356,-0.2803355828667137,0.3336675075020312,-0.5714529884665352,-1.5472398068022049,-0.08855790782967454,0.3002383692863779,5.265,Nigeria
1.0720338080254006,1.157378707014928,1.0975329651578523,0.5965498359204954,1.0250426602627105,-0.24108640803853637,1.3391143713325826,1.2192689523487579,-0.088935176750855,-0.15571018969214676,6.923,Belgium
-0.5592716129871588,1.0215705515148092,1.2985003197301304,-1.438636566364247,0.07839431600854822,-0.08433534016383624,0.6548040345481282,1.5258935167672305,-0.08890796906139456,-0.00820612244936694,5.895,South Korea
-0.33682087375817343,-1.482237988069188,-1.0045855636681738,-1.5423403320857627,-0.10761377970455055,-0.784490110004164,-1.2345929433917244,-1.079132370891179,-0.08895350103949469,-0.9003928368793813,3.38,Yemen
-0.20970616562732466,0.3845068402597094,-0.5584380365177173,-0.90715476704148,-0.7154616639098551,-0.3664872623382967,-0.19590278756409313,-0.7300262013905156,-0.08891406092075901,-0.33984258195647793,4.437,Iraq
3.646106647675089,1.6907343722517556,1.7205317643319138,1.1345131206008578,0.8888581616156207,0.9188714942342459,1.7320595944783326,2.2191652878611623,-0.08898269685893603,1.051221737783632,6.262,Singapore
0.01274457360166076,-1.3933453771963833,-1.0608564229484116,-2.300674118924345,-1.6853610201281553,2.465482030597955,-1.4029253945017748,-1.1178562327951855,-0.08902864110747369,2.3757570645340964,3.597,Haiti
-0.6016431823641084,0.17709074822316534,-0.08817442681858713,0.08451249267051263,0.14482577876322636,-0.10523548254712962,0.054672749280623885,-0.2811442166550458,-0.08868833144790053,-0.09258232965659473,5.185,Macedonia
-0.7181649981507197,0.9277394622601821,1.3226164022788038,0.16229031696164936,0.09168060855948386,0.07241572771086417,0.5925302170618942,1.5637075134949214,-0.08858052244250544,0.14244695138722796,6.046,Cyprus
-0.591050290019871,-1.9588011519150572,-1.430636355361403,-0.7256731770288276,-0.23383355893843902,0.30231729392709117,-1.5786772873510984,-1.342750641309118,-0.08880429913745963,0.15718808277850604,4.418,Congo (Kinshasa)
-0.20970616562732466,-1.0896289567143005,-0.14444528609882454,0.376179333762275,0.1016453279726852,1.065172490917299,-0.9131667928748823,-0.33923000951105514,-0.08881092168375346,0.9898255876326115,4.913,Nepal
