trust,gdp_per_capita,life_expectancy,freedom,social_support,generosity,happiness_score
-0.2954813890307458,-1.600354366331467,-1.1843045699635146,-0.6394863525504384,-2.0407671279802364,-0.12295955448959027,4.085
-0.9987680025764708,0.8142576361438681,0.03422182194705816,0.6616057009425903,0.9292927075274635,-0.04202462420720336,6.192
-0.9172275256436332,0.7890001884192308,0.49669883537846365,0.7877319714342615,-0.07494851862210129,0.7167403471901733,5.339
0.693196893779911,0.3394176189206847,0.2594280197919167,-0.2544693163127055,-0.15371253635932214,-1.5595545670019564,5.208
0.1427986744832567,1.3244580801815435,0.681689640751026,0.4292678342474068,0.8636560260797795,0.9190776728961406,6.892
-0.16297811401488457,-0.5850049678010436,-0.6816121640598127,-0.5067218572960476,-1.0102712292515978,0.31206569577823906,5.653
-0.254711150564327,-0.2566581473807575,-0.9269260581408193,1.3519810762654216,-0.3046769036889954,-0.06225835677780009,5.956
1.8340883055999218,1.6242004440936617,0.9594268920289645,0.674674006401351,0.22629404475508635,1.8747754729672046,5.47200012207031
2.3341989920532695,1.3724472308583542,1.3975236267578972,1.2125783562483115,1.0901025770742891,0.7470909460460684,7.48
-1.0191531218096803,0.852143807730824,0.7098404154816333,-0.3673191372789373,1.0179022274818366,-0.689504066466298,6.198
-1.100693598742518,0.09189463121923831,0.5650650025813672,-1.1771825583307205,0.05960667834565059,0.7470909460460684,5.386
0.16318379371646616,-0.18088580420684552,0.4444188251644786,-0.042046123905680195,0.10227052128664557,-0.80078959560458,4.906
-0.5112656659557596,1.3260405415061784,0.3599030987242105,-0.1849897620310604,0.6259375348256233,0.700153495046463,6.42199993133545
2.5884014288913906,-1.649404329812713,-1.5016844473548756,0.013051141624891767,-1.4283112533918974,3.2944167080213402,5.057
-0.32605906788055994,-0.766858591418433,-1.5784154161920165,-2.4782746118237493,0.15149803237240822,-0.5579848047574193,4.139
-0.6012581775288871,0.03127675668010879,0.4444188251644786,-1.4759026726530995,-0.6361421449997994,-1.316749776154796,4.461
-0.8764572871772144,0.05653420440474621,-0.17891975815611108,0.6748821504680294,0.03007017169419314,3.1245545230911813,5.192
-0.3668293063469788,-0.27433836078800367,0.1669326171056355,0.9669640400276891,0.24667122047154968,-0.143193287060187,6.436
-0.743954012161353,-0.5370158171242329,-1.8478585457564007,0.24339754089125964,-0.27185856296515337,0.26148136435174724,5.265
0.5097308206810263,-0.05712431035612217,0.1910618525890132,-0.28766044012630315,-1.7322747251761215,-1.4786196367195696,4.519
-0.37702186596358356,-1.5700454290619024,-0.9711629898603449,-1.6352200669583685,-0.10120319120117491,-0.8210233281751766,3.38
1.7634156535234053,1.337086804043862,1.6790313740639704,0.3363326875693332,0.2729258930506233,0.6965066146195766,5.43
